Id,SourceTagName,TargetTagName,CreationDate,OwnerUserId,AutoRenameCount,LastAutoRename,Score,ApprovedByUserId,ApprovalDate
"6796","signatures","signature","2018-08-31 01:36:36","4099593","4","2018-11-17 14:29:14","0","4099593","2018-08-31 01:39:03"
"6797","privilege","privileges","2018-08-31 01:36:51","4099593","2","2018-11-27 17:11:41","0","4099593","2018-08-31 01:39:02"
"6798","packets","packet","2018-08-31 01:37:13","4099593","13","2018-11-28 13:07:22","0","4099593","2018-08-31 01:39:00"
"6799","alarms","alarm","2018-08-31 01:37:24","4099593","2","2018-11-16 18:08:38","0","4099593","2018-08-31 01:38:59"
"6800","shadows","shadow","2018-08-31 01:37:48","4099593","4","2018-11-09 15:48:00","0","4099593","2018-08-31 01:38:58"
"6801","predicates","predicate","2018-08-31 01:38:08","4099593","2","2018-10-02 12:40:43","0","4099593","2018-08-31 01:38:57"
"6802","google-api-explorer","google-apis-explorer","2018-08-31 01:38:50","4099593","1","2018-10-19 08:35:53","0","4099593","2018-08-31 01:38:55"
"6803","listboxitems","listboxitem","2018-08-31 01:51:40","4099593","1","2018-10-29 15:39:47","0","4099593","2018-08-31 01:51:45"
"6804","procedures","procedure","2018-08-31 01:52:38","4099593","6","2018-11-29 22:26:48","0","4099593","2018-08-31 01:54:34"
"6805","internal","internals","2018-08-31 01:53:26","4099593","17","2018-11-29 08:56:13","0","4099593","2018-08-31 01:54:32"
"6806","metric","metrics","2018-08-31 01:54:10","4099593","9","2018-11-15 11:55:21","0","4099593","2018-08-31 01:54:31"
"6807","members","member","2018-08-31 01:54:20","4099593","0","","0","4099593","2018-08-31 01:54:29"
"6808","accounts","account","2018-08-31 01:55:31","4099593","2","2018-11-06 09:41:34","0","4099593","2018-08-31 01:55:35"
"6810","hiddenfield","hidden-field","2018-08-31 23:40:14","4099593","2","2018-09-27 08:49:16","0","4099593","2018-09-01 01:06:01"
"6811","hidden-fields","hidden-field","2018-08-31 23:40:22","4099593","0","","0","4099593","2018-09-01 01:05:59"
"6812","equations","equation","2018-08-31 23:40:32","4099593","3","2018-09-21 23:29:47","0","4099593","2018-09-01 01:05:58"
"6813","named-scopes","named-scope","2018-08-31 23:40:42","4099593","0","","0","4099593","2018-09-01 01:05:58"
"6814","subscriptions","subscription","2018-08-31 23:40:51","4099593","15","2018-11-29 12:27:10","0","4099593","2018-09-01 01:05:57"
"6815","areas","area","2018-08-31 23:40:59","4099593","3","2018-11-25 06:10:23","0","4099593","2018-09-01 01:05:56"
"6817","android-sharedpreferences","sharedpreferences","2018-09-02 03:41:45","4099593","41","2018-12-01 01:47:26","0","4099593","2018-09-02 03:41:49"
"6818","rollovers","rollover","2018-09-02 03:50:08","4099593","0","","0","4099593","2018-09-02 03:50:12"
"6819","model-binders","modelbinders","2018-09-02 03:53:32","4099593","0","","0","4099593","2018-09-02 03:53:37"
"6820","stubs","stub","2018-09-02 03:55:54","4099593","4","2018-10-15 13:26:32","0","4099593","2018-09-02 03:55:58"
"6821","continuation","continuations","2018-09-04 01:13:44","4099593","1","2018-10-08 20:27:52","0","4099593","2018-09-04 01:13:47"
"6822","perspectives","perspective","2018-09-04 01:14:01","4099593","0","","0","4099593","2018-09-04 01:14:40"
"6823","regions","region","2018-09-04 01:14:11","4099593","3","2018-10-30 07:33:12","0","4099593","2018-09-04 01:14:39"
"6824","custom-validators","customvalidator","2018-09-04 01:14:34","4099593","23","2018-12-02 03:46:14","0","4099593","2018-09-04 01:14:37"
"6825","treemaps","treemap","2018-09-04 01:15:22","4099593","1","2018-10-07 13:49:51","0","4099593","2018-09-04 01:15:24"
"6826","endpoints","endpoint","2018-09-04 01:15:38","4099593","8","2018-11-27 22:34:06","0","4099593","2018-09-04 01:15:41"
"6827","playlists","playlist","2018-09-04 01:15:50","4099593","2","2018-11-28 21:18:31","0","4099593","2018-09-04 01:15:53"
"6831","tree-nodes","treenode","2018-09-05 22:36:17","4099593","1","2018-11-12 08:26:18","0","4099593","2018-09-05 22:37:24"
"6832","gateways","gateway","2018-09-05 22:36:25","4099593","1","2018-10-29 10:40:38","0","4099593","2018-09-05 22:37:23"
"6833","agents","agent","2018-09-05 22:36:56","4099593","3","2018-10-09 17:57:37","0","4099593","2018-09-05 22:37:22"
"6834","faults","fault","2018-09-05 22:37:05","4099593","0","","0","4099593","2018-09-05 22:37:21"
"6835","variants","variant","2018-09-05 22:37:13","4099593","2","2018-10-04 14:48:12","0","4099593","2018-09-05 22:37:20"
"6836","restrictions","restriction","2018-09-05 22:39:53","4099593","10","2018-11-19 07:23:58","0","4099593","2018-09-05 22:41:02"
"6837","subreports","subreport","2018-09-05 22:40:29","4099593","1","2018-11-22 22:54:00","0","4099593","2018-09-05 22:41:00"
"6838","curves","curve","2018-09-05 22:40:38","4099593","3","2018-10-22 06:42:25","0","4099593","2018-09-05 22:40:59"
"6839","assertions","assertion","2018-09-05 22:40:54","4099593","41","2018-11-28 18:29:15","0","4099593","2018-09-05 22:40:57"
"6840","mouse-listener","mouselistener","2018-09-06 06:22:01","4099593","0","","0","4099593","2018-09-06 06:26:31"
"6841","bitsets","bitset","2018-09-06 06:22:14","4099593","0","","0","4099593","2018-09-06 06:26:30"
"6842","figures","figure","2018-09-06 06:22:22","4099593","3","2018-11-22 09:44:46","0","4099593","2018-09-06 06:26:29"
"6843","servercontrol","servercontrols","2018-09-06 06:22:39","4099593","0","","0","4099593","2018-09-06 06:26:27"
"6844","demos","demo","2018-09-06 06:22:49","4099593","0","","0","4099593","2018-09-06 06:26:25"
"6845","manuals","manual","2018-09-06 06:23:19","4099593","0","","0","4099593","2018-09-06 06:26:24"
"6847","number-rounding","rounding","2018-09-07 10:52:02","270986","0","","2","",""
"6848","decimal-format","decimalformat","2018-09-08 00:21:59","4099593","0","","0","4099593","2018-09-08 00:22:08"
"6849","python-3.7","python-3.x","2018-09-10 08:36:11","6394722","43","2018-12-01 22:42:39","4","-1","2018-11-23 18:23:19"
"6850","python-3.6","python-3.x","2018-09-10 08:36:17","6394722","47","2018-12-02 05:51:44","4","-1","2018-11-23 18:23:22"
"6852","vsts-release-task","azure-pipelines-release-task","2018-09-11 21:20:01","811","0","","0","811","2018-09-11 21:20:01"
"6853","vsts-local-build-agent","azure-devops-self-hosted-agent","2018-09-11 21:20:20","811","0","","0","811","2018-09-11 21:20:20"
"6854","vsts-extension","azure-devops-extensions","2018-09-11 21:20:41","811","0","","0","811","2018-09-11 21:20:41"
"6857","vsts-package-management","azure-artifacts","2018-09-11 21:39:42","811","0","","0","811","2018-09-11 21:39:42"
"6858","vsts-restapi","azure-devops-rest-api","2018-09-11 21:42:36","811","1","2018-10-11 08:04:03","0","811","2018-09-11 21:42:36"
"6859","vsts-api","azure-devops-rest-api","2018-09-11 21:42:55","811","1","2018-11-21 16:36:22","0","811","2018-09-11 21:42:55"
"6860","vsts-build-task","azure-pipelines-build-task","2018-09-11 21:52:01","811","0","","0","811","2018-09-11 21:52:01"
"6861","vsts-release","azure-pipelines-release-pipeline","2018-09-11 21:52:24","811","1","2018-10-01 10:06:07","0","811","2018-09-11 21:52:24"
"6862","vsts-build","azure-pipelines","2018-09-11 21:52:56","811","0","","0","811","2018-09-11 21:52:56"
"6863","vsts","azure-devops","2018-09-11 21:53:27","811","73","2018-12-02 07:08:54","0","811","2018-09-11 21:53:27"
"6864","paragraphs","paragraph","2018-09-12 00:17:44","4099593","7","2018-11-10 16:02:40","0","4099593","2018-09-12 00:18:39"
"6865","keystrokes","keystroke","2018-09-12 00:17:55","4099593","1","2018-10-16 08:43:26","0","4099593","2018-09-12 00:18:38"
"6866","captions","caption","2018-09-12 00:18:17","4099593","5","2018-11-29 10:04:22","0","4099593","2018-09-12 00:18:37"
"6867","drives","drive","2018-09-12 00:18:24","4099593","1","2018-10-03 14:46:13","0","4099593","2018-09-12 00:18:36"
"6868","web-user-controls","webusercontrol","2018-09-12 00:20:21","4099593","1","2018-09-18 20:30:16","0","4099593","2018-09-12 00:20:30"
"6869","webusercontrols","webusercontrol","2018-09-12 00:20:25","4099593","0","","0","4099593","2018-09-12 00:20:29"
"6870","scripting-languages","scripting-language","2018-09-12 00:20:44","4099593","1","2018-09-21 14:56:02","0","4099593","2018-09-12 00:20:47"
"6873","event-triggers","eventtrigger","2018-09-13 17:33:00","4099593","0","","0","4099593","2018-09-13 17:35:37"
"6874","nszombies","nszombie","2018-09-13 17:33:30","4099593","2","2018-11-28 12:30:35","0","4099593","2018-09-13 17:35:35"
"6875","digit","digits","2018-09-13 17:33:44","4099593","7","2018-11-18 11:46:39","0","4099593","2018-09-13 17:35:32"
"6876","clean-url","clean-urls","2018-09-13 17:34:08","4099593","1","2018-09-18 17:16:08","0","4099593","2018-09-13 17:35:30"
"6877","lights","light","2018-09-13 17:34:46","4099593","0","","0","4099593","2018-09-13 17:35:29"
"6878","bit-masks","bitmask","2018-09-13 17:35:23","4099593","1","2018-09-17 17:19:03","0","4099593","2018-09-13 17:35:27"
"6879","key-value-store","dictionary","2018-09-13 17:52:05","3764965","0","","0","",""
"6880","nuxt","nuxt.js","2018-09-13 21:37:43","239354","0","","0","",""
"6881","invoices","invoice","2018-09-17 19:26:12","4099593","1","2018-11-01 08:02:15","0","4099593","2018-09-17 19:31:55"
"6882","touch-events","touch-event","2018-09-17 19:30:28","4099593","1","2018-11-14 22:13:46","0","4099593","2018-09-17 19:31:52"
"6883","viewhelper","view-helpers","2018-09-17 19:30:52","4099593","1","2018-11-21 09:55:37","0","4099593","2018-09-17 19:31:51"
"6884","opcodes","opcode","2018-09-17 19:31:24","4099593","1","2018-10-14 14:19:42","0","4099593","2018-09-17 19:31:49"
"6885","nsdatecomponent","nsdatecomponents","2018-09-17 19:31:44","4099593","0","","0","4099593","2018-09-17 19:31:48"
"6886","google-amp","amp-html","2018-09-18 14:29:29","967","28","2018-11-23 09:49:49","4","-1","2018-09-18 19:03:22"
"6887","accelerated-mobile-page","amp-html","2018-09-18 14:29:39","967","12","2018-11-27 16:58:11","4","-1","2018-09-18 19:03:23"
"6889","method-overriding","override","2018-09-18 22:16:21","4099593","30","2018-12-01 21:56:40","0","4099593","2018-09-18 22:16:25"
"6890","function-overriding","override","2018-09-18 22:16:34","4099593","2","2018-11-28 02:26:31","0","4099593","2018-09-18 22:16:39"
"6891","routedcommand","routed-commands","2018-09-19 19:12:49","4099593","0","","0","4099593","2018-09-19 19:14:07"
"6892","affiliates","affiliate","2018-09-19 19:13:01","4099593","0","","0","4099593","2018-09-19 19:14:06"
"6893","log-files","logfile","2018-09-19 19:13:09","4099593","1","2018-10-25 15:28:38","0","4099593","2018-09-19 19:14:05"
"6895","routedevent","routed-events","2018-09-19 19:14:16","4099593","0","","0","4099593","2018-09-19 19:15:23"
"6896","routedevents","routed-events","2018-09-19 19:14:18","4099593","0","","0","4099593","2018-09-19 19:15:22"
"6897","particle","particles","2018-09-19 19:15:01","4099593","5","2018-11-30 14:12:01","0","4099593","2018-09-19 19:15:20"
"6898","drop-shadow","dropshadow","2018-09-19 19:15:15","4099593","1","2018-10-26 09:05:21","0","4099593","2018-09-19 19:15:19"
"6899","executors","executor","2018-09-19 19:17:17","4099593","11","2018-11-30 01:01:57","0","4099593","2018-09-19 19:22:44"
"6900","enumerators","enumerator","2018-09-19 19:17:31","4099593","0","","0","4099593","2018-09-19 19:22:43"
"6901","segments","segment","2018-09-19 19:17:56","4099593","2","2018-10-21 14:20:37","0","4099593","2018-09-19 19:22:42"
"6902","contracts","contract","2018-09-19 19:18:07","4099593","4","2018-11-06 14:52:05","0","4099593","2018-09-19 19:22:41"
"6903","operations","operation","2018-09-19 19:18:25","4099593","7","2018-11-29 02:01:14","0","4099593","2018-09-19 19:22:39"
"6904","ajax-forms","ajaxform","2018-09-19 19:22:33","4099593","2","2018-11-09 06:16:58","0","4099593","2018-09-19 19:22:37"
"6905","favorite","favorites","2018-09-20 05:06:02","4099593","1","2018-10-17 20:14:35","0","4099593","2018-09-20 05:06:28"
"6906","rates","rate","2018-09-20 05:07:03","4099593","0","","0","4099593","2018-09-20 05:09:12"
"6907","proofs","proof","2018-09-20 05:07:23","4099593","2","2018-10-23 23:04:27","0","4099593","2018-09-20 05:09:14"
"6908","measures","measure","2018-09-20 05:09:08","4099593","6","2018-11-30 12:43:01","0","4099593","2018-09-20 05:09:15"
"6909","workflow-services","workflowservice","2018-09-20 05:09:43","4099593","0","","0","4099593","2018-09-20 05:09:47"
"6910","network-shares","network-share","2018-09-20 05:16:17","4099593","1","2018-11-29 09:00:24","0","4099593","2018-09-20 05:19:20"
"6911","data-members","datamember","2018-09-20 05:17:13","4099593","1","2018-11-23 09:44:36","0","4099593","2018-09-20 05:19:19"
"6912","avatars","avatar","2018-09-20 05:18:39","4099593","1","2018-10-12 00:35:32","0","4099593","2018-09-20 05:19:18"
"6913","object-initializer","object-initializers","2018-09-20 05:18:52","4099593","0","","0","4099593","2018-09-20 05:19:17"
"6914","formhelper","form-helpers","2018-09-20 05:19:12","4099593","0","","0","4099593","2018-09-20 05:19:15"
"6915","options-menu","optionmenu","2018-09-20 05:20:54","4099593","0","","0","4099593","2018-09-20 05:20:57"
"6916","quotas","quota","2018-09-20 05:21:20","4099593","1","2018-09-20 09:02:51","0","4099593","2018-09-20 05:23:08"
"6917","letters","letter","2018-09-20 05:21:57","4099593","3","2018-10-21 01:15:14","0","4099593","2018-09-20 05:23:07"
"6918","mappers","mapper","2018-09-20 05:22:48","4099593","1","2018-10-24 21:56:51","0","4099593","2018-09-20 05:23:05"
"6919","writers","writer","2018-09-20 05:23:01","4099593","0","","0","4099593","2018-09-20 05:23:04"
"6920","update-attribute","update-attributes","2018-09-20 05:25:10","4099593","0","","0","4099593","2018-09-20 05:39:01"
"6921","subforms","subform","2018-09-20 05:25:27","4099593","0","","0","4099593","2018-09-20 05:39:00"
"6922","callout","callouts","2018-09-20 05:25:46","4099593","1","2018-11-27 05:39:22","0","4099593","2018-09-20 05:38:58"
"6923","indexed-views","indexed-view","2018-09-20 05:26:07","4099593","0","","0","4099593","2018-09-20 05:38:56"
"6924","windowsformhost","windowsformshost","2018-09-20 17:13:23","4099593","0","","0","4099593","2018-09-20 17:13:26"
"6925","symbol-tables","symbol-table","2018-09-20 17:15:56","4099593","1","2018-11-17 08:59:56","0","4099593","2018-09-20 17:16:00"
"6926","modalpopups","modalpopup","2018-09-20 17:23:37","4099593","1","2018-11-05 12:02:13","0","4099593","2018-09-20 17:25:09"
"6927","modal-popup","modalpopup","2018-09-20 17:23:42","4099593","0","","0","4099593","2018-09-20 17:25:08"
"6928","extras","extra","2018-09-20 17:24:00","4099593","0","","0","4099593","2018-09-20 17:25:07"
"6929","buckets","bucket","2018-09-20 17:24:16","4099593","0","","0","4099593","2018-09-20 17:25:06"
"6930","modifiers","modifier","2018-09-20 17:24:39","4099593","0","","0","4099593","2018-09-20 17:25:05"
"6931","formsets","formset","2018-09-20 17:25:44","4099593","6","2018-11-23 10:55:47","0","4099593","2018-09-20 17:26:17"
"6932","resource-file","resource-files","2018-09-20 17:25:59","4099593","0","","0","4099593","2018-09-20 17:26:16"
"6933","detail","details","2018-09-20 17:26:10","4099593","0","","0","4099593","2018-09-20 17:26:15"
"6934","aspects","aspect","2018-09-20 17:28:47","4099593","3","2018-11-19 12:49:36","0","4099593","2018-09-20 17:32:49"
"6935","help-files","helpfile","2018-09-20 17:28:56","4099593","0","","0","4099593","2018-09-20 17:32:48"
"6936","ivars","ivar","2018-09-20 17:29:07","4099593","0","","0","4099593","2018-09-20 17:32:47"
"6937","voxels","voxel","2018-09-20 17:31:46","4099593","4","2018-11-10 22:36:41","0","4099593","2018-09-20 17:32:46"
"6938","templatetag","templatetags","2018-09-20 17:32:41","4099593","0","","0","4099593","2018-09-20 17:32:45"
"6939","remote-connections","remote-connection","2018-09-20 21:06:33","4099593","0","","0","4099593","2018-09-20 21:08:31"
"6940","custom-event","custom-events","2018-09-20 21:06:59","4099593","0","","0","4099593","2018-09-20 21:08:30"
"6941","er-diagram","er-diagrams","2018-09-20 21:07:16","4099593","3","2018-11-26 11:44:30","0","4099593","2018-09-20 21:08:29"
"6942","data-layer","data-layers","2018-09-20 21:07:29","4099593","6","2018-11-28 10:48:50","0","4099593","2018-09-20 21:08:28"
"6943","instance-method","instance-methods","2018-09-20 21:07:48","4099593","0","","0","4099593","2018-09-20 21:08:27"
"6944","data-formats","dataformat","2018-09-20 21:08:04","4099593","0","","0","4099593","2018-09-20 21:08:26"
"6945","class-attribute","class-attributes","2018-09-20 21:08:18","4099593","0","","0","4099593","2018-09-20 21:08:25"
"6946","aggregators","aggregator","2018-09-20 21:19:14","4099593","1","2018-11-10 22:14:33","0","4099593","2018-09-20 21:31:14"
"6947","phrases","phrase","2018-09-20 21:19:29","4099593","1","2018-11-30 15:30:32","0","4099593","2018-09-20 21:31:14"
"6948","discounts","discount","2018-09-20 21:19:44","4099593","2","2018-10-26 22:54:09","0","4099593","2018-09-20 21:31:13"
"6949","hostheader","hostheaders","2018-09-20 21:19:56","4099593","0","","0","4099593","2018-09-20 21:31:11"
"6950","vendors","vendor","2018-09-20 21:20:09","4099593","1","2018-09-24 16:26:43","0","4099593","2018-09-20 21:31:11"
"6951","zones","zone","2018-09-20 21:21:52","4099593","0","","0","4099593","2018-09-20 21:31:10"
"6952","fiber","fibers","2018-09-20 21:30:02","4099593","2","2018-10-07 07:41:58","0","4099593","2018-09-20 21:31:08"
"6953","service-pack","servicepacks","2018-09-20 21:30:13","4099593","0","","0","4099593","2018-09-20 21:31:07"
"6954","operand","operands","2018-09-20 21:30:31","4099593","6","2018-11-19 21:34:28","0","4099593","2018-09-20 21:31:06"
"6955","inspections","inspection","2018-09-20 21:30:46","4099593","0","","0","4099593","2018-09-20 21:31:04"
"6956","pointcuts","pointcut","2018-09-20 21:30:57","4099593","0","","0","4099593","2018-09-20 21:31:03"
"6957","variation","variations","2018-09-20 21:32:04","4099593","6","2018-11-28 07:36:01","0","4099593","2018-09-20 21:32:08"
